fpr,tpr
0.0,0.5876595946651478
0.0,0.5877829987184964
0.0,0.5878399544354265
0.0,0.5879064027718449
0.0,0.58793488063031
0.0,0.5881342256395652
0.0,0.588210166595472
0.0,0.5882671223124021
0.0,0.5883145854098438
0.0,0.588428496843704
0.0,0.5885139304190992
0.0,0.5886088566139827
0.0,0.5886942901893778
0.0,0.5887702311452846
0.0,0.5890170392519816
0.0,0.589055009729935
0.0,0.5890929802078884
0.0,0.5891404433053301
0.0,0.5893208030756087
0.0,0.5893587735535621
0.0,0.5894157292704922
0.0,0.5894916702263989
0.0,0.5896340595187242
0.0,0.5897289857136077
0.0,0.5898903602449096
0.0,0.5900327495372348
0.0,0.5900991978736533
0.0,0.590203616688025
0.0,0.5902890502634202
0.0,0.5903460059803503
0.0,0.5904029616972803
0.0,0.5904694100336988
0.0,0.5905548436090939
0.0,0.5906497698039774
0.0,0.5907446959988609
0.0,0.6226493900991978
0.0,0.6237315487208696
0.0,0.6237885044377997
0.0,0.6238549527742181
0.0,0.6274811334187669
0.0,0.6275855522331387
0.0,0.6277089562864873
0.0,0.6277659120034174
0.0,0.6376667141297641
0.0,0.6376951919882291
0.0,0.6381793155821349
0.0,0.6382647491575301
0.0,0.6383217048744602
0.0,0.6383881532108785
0.0,0.6384261236888319
0.0,0.6384925720252503
0.0,0.6385969908396222
0.0,0.6398025535146423
0.0,0.6398405239925957
0.0,0.6399069723290142
0.0,0.6401253025772462
0.0,0.6401822582941763
0.0,0.6402961697280365
0.0,0.6403436328254782
0.0,0.64039109592292
0.0,0.64044805163985
0.0,0.6404860221178034
0.0,0.6405429778347335
0.0,0.6409986235701742
0.0,0.6410365940481276
0.0,0.6410935497650576
0.0,0.641131520243011
0.0,0.6412359390573829
0.0,0.6419289002800322
0.0,0.6423655607764963
0.0,0.6424035312544497
0.0,0.6426028762637049
0.0,0.6427072950780768
0.0,0.6427357729365418
0.0,0.6427737434144952
0.0,0.6428686696093787
0.0,0.6429541031847739
0.0,0.6429825810432389
0.0,0.6430300441406807
0.0,0.6431724334330058
0.0,0.6432388817694242
0.0,0.6432768522473776
0.0,0.643314822725331
0.0,0.6434002563007262
0.0,0.6434856898761213
0.0,0.6438179315582135
0.0,0.6438653946556552
0.0,0.6449190754188618
0.0,0.6449475532773269
0.0,0.6450899425696521
0.0,0.6451184204281172
0.0,0.6452038540035123
0.0,0.6452608097204423
0.0,0.6453557359153258
0.0,0.6454886325881627
0.0,0.6457259480753714
0.0,0.6458873226066734
0.0,0.6459252930846267
0.0,0.6459917414210451
0.0,0.6460676823769519
0.0,0.6460961602354169
0.0,0.6461721011913237
0.0,0.6462195642887655
0.0,0.6462575347667189
0.0,0.6463524609616024
0.0,0.6464378945369975
0.0,0.6464853576344393
0.0,0.6465423133513694
0.0,0.6465707912098344
0.0,0.6467606435996013
0.0,0.6469410033698799
0.0,0.646969481228345
0.0,0.6470169443257867
0.0,0.6470644074232285
0.0,0.647187811476577
0.0,0.6472637524324838
0.0,0.6473871564858322
0.0,0.6474156343442973
0.0,0.6474536048222507
0.0,0.6474915753002041
0.0,0.6476149793535526
0.0,0.6476719350704827
0.0,0.6478617874602497
0.0,0.6479092505576914
0.0,0.6479946841330865
0.0,0.6483838815321088
0.0,0.6484503298685272
0.0,0.6485072855854573
0.0,0.6485452560634107
0.0,0.6486401822582942
0.0,0.648744601072666
0.0,0.6488110494090844
0.0,0.6489249608429446
0.0,0.6490103944183397
0.0,0.6490388722768048
0.0,0.6491148132327116
0.0,0.64918126156913
0.0,0.6492287246665718
0.0,0.6492856803835019
0.0,0.6497413261189425
0.0,0.6497982818358726
0.0,0.6498457449333144
0.0,0.6500925530400113
0.0,0.6502064644738715
0.0,0.6502539275713133
0.0,0.650301390668755
0.0,0.6504437799610803
0.0,0.6504722578195453
0.0,0.6505387061559638
0.0,0.6506621102093123
0.0,0.6508329773601025
0.0,0.6509848592719161
0.0,0.6510418149888462
0.0,0.6510987707057763
0.0,0.6511367411837297
0.0,0.6512221747591248
0.0,0.6512696378565666
0.0,0.6514689828658218
0.0,0.6515544164412169
0.0,0.6517537614504723
0.0,0.6517917319284257
0.0,0.6519341212207509
0.0,0.652019554796146
0.0,0.6521144809910294
0.0,0.6521809293274479
0.0,0.6523233186197731
0.0,0.6524182448146566
0.0,0.6525131710095401
0.0,0.6525986045849352
0.0,0.6526270824434003
0.0,0.652674545540842
0.0,0.6527884569747021
0.0,0.6528359200721439
0.0,0.6530067872229341
0.0,0.6541553941810243
0.0,0.6543072760928378
0.0,0.6543927096682329
0.0,0.6544591580046514
0.0,0.6549527742180454
0.0,0.6550002373154872
0.0,0.6550856708908823
0.0,0.6551426266078124
0.0,0.6552470454221843
0.0,0.6553419716170678
0.0,0.6554084199534862
0.0,0.655455883050928
0.0,0.655484360909393
0.0,0.6555508092458113
0.0,0.6555887797237647
0.0,0.6556172575822298
0.0,0.655759646874555
0.0,0.6558925435473919
0.0,0.6559684845032987
0.0,0.6560064549812521
0.0,0.6560349328397171
0.0,0.6561583368930657
0.0,0.6562342778489724
0.0,0.6563292040438559
0.0,0.656386159760786
0.0,0.6567089088233898
0.0,0.65682282025725
0.0,0.6568987612131568
0.0,0.6569462243105985
0.0,0.657069628363947
0.0,0.6571550619393421
0.0,0.6571930324172955
0.0,0.657259480753714
0.0,0.657287958612179
0.0,0.6574683183824577
0.0,0.6576771560112012
0.0,0.6583416393753856
0.0,0.6583985950923157
0.0,0.6584365655702691
0.0,0.6585030139066875
0.0,0.6585314917651526
0.0,0.6585789548625943
0.0,0.6587308367744079
0.0,0.658787792491338
0.0,0.6589396744031516
0.0,0.6589681522616166
0.0,0.6590725710759884
0.0,0.6591390194124068
0.0,0.6591769898903602
0.0,0.6592434382267787
0.0,0.6594617684750107
0.0,0.6595282168114291
0.0,0.6596136503868243
0.0,0.6596800987232426
0.0,0.6597275618206844
